#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
-1.770000000000000000e+02 -9.000000000000000000e+01 1.575123097445233971e-06 1.706478500000000054e+02 8.540985803509108630e-07 9.161370800000000258e+01
-1.770000000000000000e+02 -8.700000000000000000e+01 1.564651064759109412e-06 1.726736999999999966e+02 8.820749728556981406e-07 9.638060099999999863e+01
-1.770000000000000000e+02 -8.400000000000000000e+01 1.552024240278068183e-06 1.747258400000000051e+02 9.121589001438202818e-07 1.008584900000000033e+02
-1.770000000000000000e+02 -8.100000000000000000e+01 1.537345567415241278e-06 1.768077399999999955e+02 9.437935391434760878e-07 1.050635300000000001e+02
-1.770000000000000000e+02 -7.800000000000000000e+01 1.520733104129719836e-06 1.789210999999999956e+02 9.765028159396501070e-07 1.090134400000000028e+02
-1.770000000000000000e+02 -7.500000000000000000e+01 1.502302880645966454e-06 -1.789318199999999877e+02 1.009821237311504320e-06 1.127274000000000029e+02
-1.770000000000000000e+02 -7.200000000000000000e+01 1.482149459585968198e-06 -1.767483799999999974e+02 1.043366767981900369e-06 1.162277200000000050e+02
-1.770000000000000000e+02 -6.900000000000000000e+01 1.460417404480638526e-06 -1.745260199999999884e+02 1.076838315512770428e-06 1.195338799999999964e+02
-1.770000000000000000e+02 -6.600000000000000000e+01 1.437232403026408470e-06 -1.722615900000000124e+02 1.109929770030397842e-06 1.226648899999999998e+02
-1.770000000000000000e+02 -6.300000000000000000e+01 1.412700178379204211e-06 -1.699531100000000094e+02 1.142395542850450289e-06 1.256385999999999967e+02
-1.770000000000000000e+02 -6.000000000000000000e+01 1.386953816648496670e-06 -1.675967599999999891e+02 1.174048397250919763e-06 1.284702800000000025e+02
-1.770000000000000000e+02 -5.700000000000000000e+01 1.360139646558987682e-06 -1.651892799999999966e+02 1.204721053320932219e-06 1.311736300000000028e+02
-1.770000000000000000e+02 -5.400000000000000000e+01 1.332378143942313312e-06 -1.627268500000000131e+02 1.234242508909436841e-06 1.337602400000000102e+02
-1.770000000000000000e+02 -5.100000000000000000e+01 1.303821084880260302e-06 -1.602041399999999953e+02 1.262523585430729687e-06 1.362416699999999992e+02
-1.770000000000000000e+02 -4.800000000000000000e+01 1.274631068542793412e-06 -1.576175499999999943e+02 1.289458887933693463e-06 1.386269700000000000e+02
-1.770000000000000000e+02 -4.500000000000000000e+01 1.244928759980594336e-06 -1.549604999999999961e+02 1.314962900199568799e-06 1.409238200000000063e+02
-1.770000000000000000e+02 -4.200000000000000000e+01 1.214913897443496624e-06 -1.522276699999999892e+02 1.338982805282030843e-06 1.431390399999999943e+02
-1.770000000000000000e+02 -3.900000000000000000e+01 1.184738495118496362e-06 -1.494125999999999976e+02 1.361446249887967459e-06 1.452789500000000089e+02
-1.770000000000000000e+02 -3.600000000000000000e+01 1.154603846517284190e-06 -1.465073299999999961e+02 1.382308568230042331e-06 1.473491400000000056e+02
-1.770000000000000000e+02 -3.300000000000000000e+01 1.124695610071782194e-06 -1.435055900000000122e+02 1.401549691040284243e-06 1.493538299999999879e+02
-1.770000000000000000e+02 -3.000000000000000000e+01 1.095248078686815428e-06 -1.403987700000000132e+02 1.419121239383118891e-06 1.512975800000000106e+02
-1.770000000000000000e+02 -2.700000000000000000e+01 1.066483154509884570e-06 -1.371803600000000074e+02 1.434992066383329463e-06 1.531839899999999943e+02
-1.770000000000000000e+02 -2.400000000000000000e+01 1.038636307234888151e-06 -1.338425499999999886e+02 1.449148861603360548e-06 1.550171599999999899e+02
-1.770000000000000000e+02 -2.100000000000000000e+01 1.011984824572530972e-06 -1.303805999999999869e+02 1.461557816794164947e-06 1.568006200000000092e+02
-1.770000000000000000e+02 -1.800000000000000000e+01 9.867917274015804132e-07 -1.267891500000000065e+02 1.472192157920251209e-06 1.585375799999999913e+02
-1.770000000000000000e+02 -1.500000000000000000e+01 9.633519925686793723e-07 -1.230665699999999987e+02 1.481037312318923280e-06 1.602319699999999898e+02
-1.770000000000000000e+02 -1.200000000000000000e+01 9.419329731405019104e-07 -1.192145299999999963e+02 1.488061909418976365e-06 1.618866199999999935e+02
-1.770000000000000000e+02 -9.000000000000000000e+00 9.228571896469405913e-07 -1.152372900000000016e+02 1.493241323664482131e-06 1.635059899999999971e+02
-1.770000000000000000e+02 -6.000000000000000000e+00 9.063678663605404446e-07 -1.111466099999999955e+02 1.496585385767529612e-06 1.650934300000000121e+02
-1.770000000000000000e+02 -3.000000000000000000e+00 8.927359008035551055e-07 -1.069565499999999929e+02 1.498033412221398071e-06 1.666536999999999864e+02
-1.770000000000000000e+02 -1.272221899999999966e-14 8.821988757707397835e-07 -1.026886599999999987e+02 1.497593684723083044e-06 1.681908899999999960e+02
-1.770000000000000000e+02 3.000000000000000000e+00 8.749072190420476825e-07 -9.836807799999999702e+01 1.495236878722154289e-06 1.697105500000000120e+02
-1.770000000000000000e+02 6.000000000000000000e+00 8.710157336791638350e-07 -9.402535600000000215e+01 1.490960026764269828e-06 1.712168599999999969e+02
-1.770000000000000000e+02 9.000000000000000000e+00 8.705635910141505701e-07 -8.969232700000000591e+01 1.484752277072203582e-06 1.727161000000000115e+02
-1.770000000000000000e+02 1.200000000000000000e+01 8.735253241055977372e-07 -8.540262900000000457e+01 1.476610662135632743e-06 1.742140300000000082e+02
-1.770000000000000000e+02 1.500000000000000000e+01 8.798628883046242684e-07 -8.119027900000000386e+01 1.466547047818587405e-06 1.757175000000000011e+02
-1.770000000000000000e+02 1.800000000000000000e+01 8.893884802979633644e-07 -7.708408699999999669e+01 1.454554505833994617e-06 1.772334400000000016e+02
-1.770000000000000000e+02 2.100000000000000000e+01 9.018877746952586289e-07 -7.310997700000000066e+01 1.440668299330354410e-06 1.787695400000000063e+02
-1.770000000000000000e+02 2.400000000000000000e+01 9.171312675452911159e-07 -6.928809200000000601e+01 1.424921698851678972e-06 -1.796665099999999882e+02
-1.770000000000000000e+02 2.700000000000000000e+01 9.347898755015210526e-07 -6.563353600000000654e+01 1.407349619387933844e-06 -1.780660100000000057e+02
-1.770000000000000000e+02 3.000000000000000000e+01 9.545386104345137240e-07 -6.215502099999999785e+01 1.388035264600968717e-06 -1.764189100000000110e+02
-1.770000000000000000e+02 3.300000000000000000e+01 9.760341202040019051e-07 -5.885673500000000047e+01 1.367031430845383012e-06 -1.747158799999999985e+02
-1.770000000000000000e+02 3.600000000000000000e+01 9.989057199498349780e-07 -5.573757799999999918e+01 1.344457257978816092e-06 -1.729454700000000003e+02
-1.770000000000000000e+02 3.900000000000000000e+01 1.022803016032692198e-06 -5.279255899999999713e+01 1.320406033074123918e-06 -1.710971399999999960e+02
-1.770000000000000000e+02 4.200000000000000000e+01 1.047370891900000343e-06 -5.001530300000000295e+01 1.295046910033321648e-06 -1.691588700000000074e+02
-1.770000000000000000e+02 4.500000000000000000e+01 1.072283195723916086e-06 -4.739621400000000051e+01 1.268532212605050214e-06 -1.671163300000000049e+02
-1.770000000000000000e+02 4.800000000000000000e+01 1.097172717955407299e-06 -4.492389200000000216e+01 1.241047774172353560e-06 -1.649568600000000060e+02
-1.770000000000000000e+02 5.100000000000000000e+01 1.121758838273792363e-06 -4.258785400000000010e+01 1.212841363525024340e-06 -1.626662499999999909e+02
-1.770000000000000000e+02 5.400000000000000000e+01 1.145722653100701001e-06 -4.037485300000000166e+01 1.184153491921282992e-06 -1.602305700000000002e+02
-1.770000000000000000e+02 5.700000000000000000e+01 1.168795416989230752e-06 -3.827281700000000342e+01 1.155288632210669831e-06 -1.576336499999999887e+02
-1.770000000000000000e+02 6.000000000000000000e+01 1.190715480694606535e-06 -3.627007900000000262e+01 1.126590280238975988e-06 -1.548626500000000021e+02
-1.770000000000000000e+02 6.300000000000000000e+01 1.211229668151438679e-06 -3.435417699999999996e+01 1.098407526225939817e-06 -1.519036700000000053e+02
-1.770000000000000000e+02 6.600000000000000000e+01 1.230094566037433845e-06 -3.251534900000000050e+01 1.071133247925213674e-06 -1.487452499999999986e+02
-1.770000000000000000e+02 6.900000000000000000e+01 1.247145143866826894e-06 -3.074045900000000131e+01 1.045232728575058601e-06 -1.453788399999999967e+02
-1.770000000000000000e+02 7.200000000000000000e+01 1.262142816954516606e-06 -2.901977099999999865e+01 1.021140496896946689e-06 -1.417989200000000096e+02
-1.770000000000000000e+02 7.500000000000000000e+01 1.274942210840858160e-06 -2.734326000000000079e+01 9.993278711327170351e-07 -1.380064500000000010e+02
-1.770000000000000000e+02 7.800000000000000000e+01 1.285382846704451084e-06 -2.570108199999999954e+01 9.802774220638969951e-07 -1.340096800000000030e+02
-1.770000000000000000e+02 8.100000000000000000e+01 1.293343843147121447e-06 -2.408338499999999982e+01 9.644461860705678688e-07 -1.298227599999999882e+02
-1.770000000000000000e+02 8.400000000000000000e+01 1.298690010618445993e-06 -2.248112599999999972e+01 9.522215370788605174e-07 -1.254716499999999968e+02
-1.770000000000000000e+02 8.700000000000000000e+01 1.301334668918132588e-06 -2.088387200000000021e+01 9.439924046833559631e-07 -1.209870800000000060e+02
-1.770000000000000000e+02 9.000000000000000000e+01 1.301207326712169451e-06 -1.928413400000000166e+01 9.399884125796927245e-07 -1.164115500000000054e+02
-1.760000000000000000e+02 -9.000000000000000000e+01 1.585172392435695213e-06 1.788021300000000053e+02 8.596031533915532589e-07 9.887523099999999943e+01
-1.760000000000000000e+02 -8.700000000000000000e+01 1.574981656452498457e-06 -1.790476199999999949e+02 8.925200888535866024e-07 1.033126500000000050e+02
-1.760000000000000000e+02 -8.400000000000000000e+01 1.562841733739025417e-06 -1.768702900000000113e+02 9.264063004248793698e-07 1.074663299999999992e+02
-1.760000000000000000e+02 -8.100000000000000000e+01 1.548838016752644195e-06 -1.746646499999999946e+02 9.607878446966332778e-07 1.113646800000000070e+02
-1.760000000000000000e+02 -7.800000000000000000e+01 1.533054167217918557e-06 -1.724297599999999875e+02 9.952323859637996895e-07 1.150332599999999985e+02
-1.760000000000000000e+02 -7.500000000000000000e+01 1.515583958869241073e-06 -1.701656600000000026e+02 1.029397241199989869e-06 1.184982200000000034e+02
-1.760000000000000000e+02 -7.200000000000000000e+01 1.496504406601278496e-06 -1.678714999999999975e+02 1.062974876357454628e-06 1.217834200000000067e+02
-1.760000000000000000e+02 -6.900000000000000000e+01 1.475901927752837619e-06 -1.655467999999999904e+02 1.095737436945641353e-06 1.249078200000000010e+02
-1.760000000000000000e+02 -6.600000000000000000e+01 1.453868074572770650e-06 -1.631907699999999863e+02 1.127480397699087571e-06 1.278905199999999951e+02
-1.760000000000000000e+02 -6.300000000000000000e+01 1.430502101011190578e-06 -1.608026099999999872e+02 1.158047837710861561e-06 1.307462999999999909e+02
-1.760000000000000000e+02 -6.000000000000000000e+01 1.405869470480902279e-06 -1.583812100000000100e+02 1.187343830579856746e-06 1.334882000000000062e+02
-1.760000000000000000e+02 -5.700000000000000000e+01 1.380093466858473972e-06 -1.559254099999999994e+02 1.215255233385312704e-06 1.361282999999999959e+02
-1.760000000000000000e+02 -5.400000000000000000e+01 1.353237424728460444e-06 -1.534329199999999958e+02 1.241718066565840670e-06 1.386737099999999998e+02
-1.760000000000000000e+02 -5.100000000000000000e+01 1.325432147760143550e-06 -1.509016699999999958e+02 1.266687544217218430e-06 1.411337599999999952e+02
-1.760000000000000000e+02 -4.800000000000000000e+01 1.296761177185010320e-06 -1.483287100000000009e+02 1.290155327266881866e-06 1.435131000000000085e+02
-1.760000000000000000e+02 -4.500000000000000000e+01 1.267358552729834215e-06 -1.457097899999999981e+02 1.312110769214533221e-06 1.458169300000000135e+02
-1.760000000000000000e+02 -4.200000000000000000e+01 1.237322755291559599e-06 -1.430406600000000026e+02 1.332520809583239087e-06 1.480500299999999925e+02
-1.760000000000000000e+02 -3.900000000000000000e+01 1.206824171275028149e-06 -1.403162000000000091e+02 1.351431383274041535e-06 1.502138699999999858e+02
-1.760000000000000000e+02 -3.600000000000000000e+01 1.175984235764490999e-06 -1.375292800000000000e+02 1.368817345818596412e-06 1.523120000000000118e+02
-1.760000000000000000e+02 -3.300000000000000000e+01 1.144982898266599230e-06 -1.346738900000000001e+02 1.384699387179257852e-06 1.543462299999999914e+02
-1.760000000000000000e+02 -3.000000000000000000e+01 1.114005923201275610e-06 -1.317416499999999928e+02 1.399095951840607889e-06 1.563178499999999929e+02
-1.760000000000000000e+02 -2.700000000000000000e+01 1.083238282690291425e-06 -1.287238800000000083e+02 1.412023745003563302e-06 1.582282800000000123e+02
-1.760000000000000000e+02 -2.400000000000000000e+01 1.052911817312362136e-06 -1.256121700000000061e+02 1.423477149545353077e-06 1.600788100000000043e+02
-1.760000000000000000e+02 -2.100000000000000000e+01 1.023280033157267868e-06 -1.223965400000000017e+02 1.433454789329238023e-06 1.618713500000000067e+02
-1.760000000000000000e+02 -1.800000000000000000e+01 9.946001032945089374e-07 -1.190698299999999961e+02 1.441984194053707149e-06 1.636078699999999913e+02
-1.760000000000000000e+02 -1.500000000000000000e+01 9.671425706020041781e-07 -1.156234100000000069e+02 1.449030410450524547e-06 1.652896299999999883e+02
-1.760000000000000000e+02 -1.200000000000000000e+01 9.412261832988684707e-07 -1.120524800000000027e+02 1.454603070559789604e-06 1.669191600000000051e+02
-1.760000000000000000e+02 -9.000000000000000000e+00 9.171502736972906658e-07 -1.083544299999999936e+02 1.458691660322461559e-06 1.684992799999999988e+02
-1.760000000000000000e+02 -6.000000000000000000e+00 8.952225227537707900e-07 -1.045294600000000003e+02 1.461260012668402262e-06 1.700332899999999938e+02
-1.760000000000000000e+02 -3.000000000000000000e+00 8.757739038062968397e-07 -1.005837099999999964e+02 1.462308485059773983e-06 1.715255699999999877e+02
-1.760000000000000000e+02 -1.272221899999999966e-14 8.590876978976516451e-07 -9.653010999999999342e+01 1.461810240682679977e-06 1.729791199999999947e+02
-1.760000000000000000e+02 3.000000000000000000e+00 8.454374856522813464e-07 -9.238509700000000180e+01 1.459739970475585830e-06 1.744000499999999931e+02
-1.760000000000000000e+02 6.000000000000000000e+00 8.350211966497767280e-07 -8.817341600000000312e+01 1.456079206553421554e-06 1.757934500000000071e+02
-1.760000000000000000e+02 9.000000000000000000e+00 8.280279564848050586e-07 -8.392492799999999420e+01 1.450803183892203679e-06 1.771655399999999929e+02
-1.760000000000000000e+02 1.200000000000000000e+01 8.245376667684722832e-07 -7.967363000000000284e+01 1.443897950664665729e-06 1.785224300000000142e+02
-1.760000000000000000e+02 1.500000000000000000e+01 8.245898790453768637e-07 -7.545503399999999772e+01 1.435345658413388577e-06 1.798724100000000021e+02
-1.760000000000000000e+02 1.800000000000000000e+01 8.280946903428462916e-07 -7.130693300000000079e+01 1.425128417063018806e-06 -1.787770500000000027e+02
-1.760000000000000000e+02 2.100000000000000000e+01 8.349414081065979412e-07 -6.726236600000000010e+01 1.413253273226889945e-06 -1.774177699999999902e+02
-1.760000000000000000e+02 2.400000000000000000e+01 8.449032876067772539e-07 -6.335109400000000335e+01 1.399729127187707806e-06 -1.760398099999999886e+02
-1.760000000000000000e+02 2.700000000000000000e+01 8.577149896753347244e-07 -5.959660099999999971e+01 1.384567075392094245e-06 -1.746342600000000118e+02
-1.760000000000000000e+02 3.000000000000000000e+01 8.730537860036470278e-07 -5.601741599999999721e+01 1.367794962746951340e-06 -1.731903200000000140e+02
-1.760000000000000000e+02 3.300000000000000000e+01 8.905811527985297442e-07 -5.262260799999999961e+01 1.349453735962804087e-06 -1.716972700000000032e+02
-1.760000000000000000e+02 3.600000000000000000e+01 9.099352720019345263e-07 -4.941775100000000265e+01 1.329607634098484203e-06 -1.701443199999999933e+02
-1.760000000000000000e+02 3.900000000000000000e+01 9.307102567175797137e-07 -4.640109700000000004e+01 1.308351690845327157e-06 -1.685184399999999982e+02
-1.760000000000000000e+02 4.200000000000000000e+01 9.525460929024507144e-07 -4.356741000000000241e+01 1.285785429395763032e-06 -1.668073599999999885e+02
-1.760000000000000000e+02 4.500000000000000000e+01 9.750648480043704329e-07 -4.090770100000000298e+01 1.262036745431837449e-06 -1.649975100000000054e+02
-1.760000000000000000e+02 4.800000000000000000e+01 9.979022457635627205e-07 -3.841092400000000140e+01 1.237248682444631074e-06 -1.630755800000000022e+02
-1.760000000000000000e+02 5.100000000000000000e+01 1.020724408161938141e-06 -3.606433599999999728e+01 1.211648084311900942e-06 -1.610276800000000037e+02
-1.760000000000000000e+02 5.400000000000000000e+01 1.043199811707963558e-06 -3.385356900000000024e+01 1.185426140824796077e-06 -1.588385499999999979e+02
-1.760000000000000000e+02 5.700000000000000000e+01 1.065023032362746813e-06 -3.176569699999999941e+01 1.158842728493971842e-06 -1.564943499999999972e+02
-1.760000000000000000e+02 6.000000000000000000e+01 1.085916669822984265e-06 -2.978502800000000050e+01 1.132203518007574794e-06 -1.539812300000000107e+02
