#th(º)				ph(º)			Eth(V/m)		Eth(º)		Eph(V/m)		Eph(º)
#==========================================================================================================
  1.3000000e+002	  2.5000000e+001	  4.1598600e-002	 -1.0700000e+001	  1.5743600e-002	 -7.8200000e+000	
  1.3500000e+002	  2.5000000e+001	  4.4648600e-002	 -3.7710000e+001	  1.7774900e-002	 -2.1410000e+001	
  1.4000000e+002	  2.5000000e+001	  5.5477500e-002	 -6.8690000e+001	  1.6570800e-002	 -8.7160000e+001	
  1.4500000e+002	  2.5000000e+001	  6.2731400e-002	 -1.0997000e+002	  2.6620000e-002	 -8.1990000e+001	
  1.5000000e+002	  2.5000000e+001	  7.6187100e-002	 -1.3918000e+002	  2.3662300e-002	 -1.7965000e+002	
  1.5500000e+002	  2.5000000e+001	  7.6684500e-002	 -1.7833000e+002	  6.5380300e-002	  1.7315000e+002	
  1.6000000e+002	  2.5000000e+001	  1.0503500e-001	  1.4677000e+002	  7.9111600e-002	 -1.7932000e+002	
  1.6500000e+002	  2.5000000e+001	  9.3525300e-002	  1.2664000e+002	  4.4391600e-002	 -1.7199000e+002	
  1.7000000e+002	  2.5000000e+001	  7.2411500e-002	  6.1290000e+001	  1.4330200e-002	  1.7930000e+001	
  1.7500000e+002	  2.5000000e+001	  1.3977400e-001	  2.0520000e+001	  6.3752100e-002	  1.4770000e+001	
  1.8000000e+002	  2.5000000e+001	  1.7630400e-001	  1.4210000e+001	  8.2754500e-002	  1.4440000e+001	
